Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,sentence,data_eligible,matched_locations,translated_sentence_en,matched_locations_en
7542,9835,9835,फिदिमले याङनाम ४–१ को गोल अन्तरले जित निकाल्दै फाइनल प्रेबेश गरेको हो,Yes,['फिदिम'],Translation not found.,['Phidim']
7543,9836,9836,पहिलो हाफमा फिदिमले २ गोल गरेको थियो,Yes,['फिदिम'],Translation not found.,['Phidim']
7544,9837,9837,फिदिमका जिवन भण्डारी पास लाइ गोल गर्देै फिदिमले जित निकालेको हो,Yes,['फिदिम'],Translation not found.,['Phidim']
7545,9838,9838,फिदिमको अगाडी याङनाम निरही देखिन्थ्यो,Yes,['फिदिम'],Translation not found.,['Phidim']
7546,9839,9839,त्यस्तै विहान भएको अर्को सेमीफाईनमा आङसराङले फिदिम–३ लाई पराजित गरेर घर फर्काइदिएको छ,Yes,['फिदिम'],Translation not found.,['Phidim']
7547,9840,9840,"<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: तरुण नकआउट फुटवल प्रतियोगिताको उपाधी फिदिम १ लाई 
 
https://www.hamrokhelkud.com/football/8938 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Wed, 26 Oct 2016 14:01:24 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,['फिदिम'],Translation not found.,['Phidim']
7548,9841,9841,"v=5.2.1 
 
 
पाँचथर तरुण दलको आयोजनामा भइरहेको तरुण नकआउट जिल्ला स्तरीय फुटवल प्रतियोगिताको उपाधी फिदिम १ जितेको छ",Yes,['फिदिम'],Translation not found.,['Phidim']
7549,9842,9842,१–० अन्तरको जित फिदिमले निकालेको हो,Yes,['फिदिम'],Translation not found.,['Phidim']
7550,9843,9843,इन्जुरी समयमा फिदिमले गरेको गोल जितका लागि पर्याप्त बन्यो,Yes,['फिदिम'],Translation not found.,['Phidim']
7551,9844,9844,फिदिमका नरेश सम्वाहाफेले गरेको प्रहरालाई आङसराङका डिफेन्डरको गल्तीका कारण आङसराङ पराजित भएको हो,Yes,['फिदिम'],Translation not found.,['Phidim']
7552,9845,9845,विजेता टिम फिदिम १ ले ५१ हजार रुपैयाँ नगद र ट्रफि पाएको छ,Yes,['फिदिम'],Translation not found.,['Phidim']
7553,9846,9846,फाइनल प्रवेशका लागि अब संकटाले लक्ष्मी हुन्डाई मनाङ मस्र्याङ्दीको सामना गर्नेछ,Yes,['मनाङ'],Translation not found.,['Manang']
7554,9849,9849,बर्खामा पानीले हीलामे बनेका फुटबल मैदानहरु सुक्न नपाउदै गाँउ गाँउ मा एक पछि अर्का प्रतियोगीताहरु सञ्चालन भइरहेका छन,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7555,9850,9850,"पाँचथरमा साउन महिना यतामात्र फलैचा , मेमेङ ,सिदिन , फाक्तेप ,लुङरुपा ,सराङडाँडा ,थर्पु आदि गा.बि.स हरुमा प्रतियोतिाहरु सम्पन्न भए भने हिजो मात्र तरुण दल पाँचथरको आयोजनामा सदरमुकाम फिदिममा तरुण नकआउट प्रतियोतिा सम्पन्न भयो भने उता फाक्तेपमा घुर्बिसे पञ्चमी नकआउट प्रतियोगिताको फाइनल भोली १२ गते हुदै छ",Yes,['फिदिम'],Translation not found.,['Phidim']
7556,9851,9851,"v=5.2.1 
 
 
प्रथम घुर्बिसे पञ्चमी गोल्डकपमा न्युस्टार ठिंगेपुर र पौवा भञ्जाङ भिड्ने 
बिहीबार, कात्र्तिक ११, २०७३ 
दिपक बोहोरा (पाँचथर) 
पाँचथरको फाक्तेप गा.बि.समा नवनिर्मित फुटबल मैदानको उद्घाटनको अवसर पारे कार्तीक २ गते बाट सञ्चालन भइरहेको प्रथम घुर्विसे पञ्चमि गोल्ड कपको सेमीफाइलनका खेलहरु सकिएका छन",Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7557,9852,9852,आज भएको प्रथम सेमिफाइनलमा न्यु स्टार फुटबल क्लब ठिंगेपुर इलाम बिजय भएको छ,Yes,['इलाम'],Translation not found.,['Ilam']
7558,9853,9853,आर्मीले अब लक्ष्मी हुन्डाई मनाङ मस्र्याङ्दी र सिएमजी क्लब संकटाबीचको विजेतासँग फाइनल खेल्नेछ,Yes,['मनाङ'],Translation not found.,['Manang']
7559,9854,9854,मनाङ र संकटाबीच आज सेमिफाइनल हुनेछ,Yes,['मनाङ'],Translation not found.,['Manang']
7560,9856,9856,नीराजनको प्रहारमा मनाङका गोलकिपर दीनेश यादवले सही अनुमान गर्न नसकेपछि टोली खेलमा पछि परेको थियो,Yes,['मनाङ'],Translation not found.,['Manang']
7561,9857,9857,"१–० ले पछि परेको मनाङ आक्रमक रुपमा प्रस्तत भयो, तर टोलीलाई तत्काल सफलता भने मिलेन",Yes,['मनाङ'],Translation not found.,['Manang']
7562,9858,9858,चन्द्रागिरी नगरपालिका २५ स्थित नैकाप मैदानमा भएको फाइनलमा स्वप्नबागले स्थानिय दीपशिखा युवा समूहलाई २–० ले हराउँदै उपाधि जितेको हो,Yes,"['मैदान', 'चन्द्रागिरी']",Translation not found.,"['Maidan (Field)', 'Chandragiri']"
7563,9859,9859,नैकापको मैदान स्तर उन्नतीको लक्ष्यसहित प्रतियोगिता संयुक्त नैकापले आयोजन गरेको थियो,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7564,9860,9860,खवास अपरेसन गरेको तिन साता नबित्दै मैदानमा उत्रेका थिए,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7565,9861,9861,रोहित चन्दलाई एसिएलका कारण गुमाएको ६ महिना बितिसक्दा पनि चन्दको मैदान फर्कने सम्भावना हाललाई कम छ,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7566,9864,9864,अघिल्लो दिन शुक्रबार २–१ कै अन्तरमा लक्ष्मी हुन्डाई मनाङ मस्र्याङ्दी क्लबलाई हराउँदै संकटा चितवनमा जारी विकास रनिङ सिल्ड फुटबल प्रतियोगिताको फाइनल पुगेको थियो,Yes,['मनाङ'],Translation not found.,['Manang']
7567,9865,9865,अघिल्लो दिन मनाङविरुद्ध निर्णायक गोल गरेका असिमले संकटाका लागि ५४ औं मिनेटमा गोल फर्काएका थिए,Yes,['मनाङ'],Translation not found.,['Manang']
7568,9866,9866,"v=5.2.1 
 
 
भरतपुर (हाम्रो खेलकुद) – ए डिभिजन टोली सिएमजी संकटा क्लबका लागि यो सिजन भ्याइनभ्याइ रह्यो",Yes,['भरतपुर'],Translation not found.,['Bharatpur']
7569,9867,9867,चितवनको नारायणगढ र नवलपरासीको डण्डामा एकै समय आयोजना भएका दुई ठूला नकआउट फुटबल प्रतियोगितामाले संकटालाई खुवै दौडायो,Yes,['नारायण'],Translation not found.,['Narayan']
7570,9868,9868,विकास रनिङ सिल्डको सेमिफाइनलमा लक्ष्मी हुन्डाई मनाङ मस्र्याङ्दीलाई हराएर उत्साहित संकटा फेरी एकपटक अर्को परिक्षामा उत्रदैछ,Yes,['मनाङ'],Translation not found.,['Manang']
7571,9869,9869,राइनोको सेमिफाइनलदेखि लगतार चौथो दिन टोली मैदानमा सक्रिय छ,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7572,9870,9870,बिहीबार नवलपरासीमा सेमिफाइनल जितेको भोलिपल्ट शुक्रबार चितवनमा मनाङलाई हरायो,Yes,['मनाङ'],Translation not found.,['Manang']
7573,9871,9871,"पहिलो खेलमा भारतको खर्साङ, दोस्रोमा झापा–११ र सेमीफाइनलमा मनाङको चुनौती पन्छाएर संकटाले फाइनलमा स्थान बनाएको थियो",Yes,['मनाङ'],Translation not found.,['Manang']
7574,9872,9872,"v=5.2.1 
 
 
संकटालाई विकास रनिङ शिल्ड उपाधि, फाइनलमा आर्मीको हार 
आइतवार, कात्र्तिक १४, २०७३ 
विनोदबाबु रिजाल भरतपुर – सिएमजी क्लब संकटाले आइतबार १२ औं टुबोर्ग विकास रनिङ शिल्ड अन्तर्राष्ट्रिय फुटबल प्रतियोगिताको उपाधि जितेको छ",Yes,['भरतपुर'],Translation not found.,['Bharatpur']
7575,9873,9873,२ महिनाको फरकमा नारायणगढको क्याम्पाचौरमै दोस्रो उपाधि उचाल्ने आर्मीको सपना पुरा हुन सकेन,Yes,['नारायण'],Translation not found.,['Narayan']
7576,9874,9874,"v=5.2.1 
 
 
प्रथम अन्तरमावि फुटबल – कास्की मोडनाइज्ड र डाइनामिक अन्तिम आठमा प्रवेश 
शुक्रबार, भाद्र २५, २०७२ 
पोखरा, २५ भदौ",Yes,['पोखरा'],Translation not found.,['Pokhara']
7577,9875,9875,"कास्की मोडनाइज्ड एकेडेमी, बेथानी बोर्डिङ स्कुल, धौलागिरि बोर्डिङ स्कुल र डाइनामिक बोर्डिङ स्कुल पोखरा–२७ हेमजा मिलनचोक खेलमैदानमा जारी प्रथम अन्तरमावि छात्र फुटबल प्रतियोगिता–२०७२ को अन्तिम आठमा प्रवेश गर्न सफल भएका छन्",Yes,"['मैदान', 'मिलनचोक', 'पोखरा']",Translation not found.,"['Maidan (Field)', 'Milan Chowk', 'Pokhara']"
7578,9876,9876,बोरुसिया डर्टमाउण्ड्साङ वार्सवका समर्थकहरुले समस्या सिर्जना गरेपछी सजाय स्वरुप खाली मैदानमा खेलिएको खेलमा मड्रीडले पहिलो हाल्फमा २ गोलको अग्रता लिएको थियो,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7579,9881,9881,"उनले भने,” हामीले प्रकृतिक मैदान भिजेको अवस्थामा तयारी गरेको छौ र अब फ्लडलाईटमा पनि प्रशिक्षण गर्ने छौ",Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7580,9882,9882,"” कोजीले थपे,” म मौसम र मैदानको अवस्था हेर्दै खेलाडीलाई कसरी खेलाउने रणनीती तयार पार्ने छु",Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7581,9883,9883,अनिलले ब्रुनाईसँग खेल्दा मैदान फिजेका कारण टिमोर लिस्टेका खेलाडीले आफ्नो वास्तविक प्रदर्शन गर्न नसकेको अनुमान पनि गरेका छन्,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7582,9884,9884,"२. खराब परिवर्तन 
अन्जन विष्टको ठाउँमा अनिल गुरुङलाई मैदानमा छिराउनु पनि खराब निर्णय सावित भयो",Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7583,9885,9885,मैदानमा केहि असजिलो महसुस गरिरहेकाले खेलाडीहरुले सहि समयमा सहि निर्णय पनि लिन सकेनन्,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7584,9887,9887,लिमोर लेस्टेसँग गोलरहित बराबरी भएको खेलमा दोस्रो हाफमा मैदान प्रवेश गरेका आर्मीका भरत खवासले आज पहिलो रोजाइमा पर्न सक्छन्,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7585,9888,9888,कोजीले मैदानको अवस्थाले प्रदर्शनमा प्रभाव पार्न सक्ने भन्दै रक्षात्मक प्रतिक्रिया दिएका छन्,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7586,9889,9889,‘मुख्य त मैदानको अवस्थाले प्रदर्शनमा असर गर्न सक्छ,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7587,9890,9890,पहिलो खेलमा मैदान भिजेकोले हाम्रले अपेक्षा अनुसारको प्रदर्शन गर्न सकेका थिएनौं ’ सोमबार उनले भनेको थिए ‘तर पनि हामीले जस्तो सुकै परिस्थितिमा पनि खेल्नु पर्ने छ र सफल नतिजाका लागि प्रयास गर्नुपर्नेछ,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7588,9891,9891,"v=5.2.1 
 
 
पाटनको थ्री स्टार क्लबले राजेन्द्र तामाङलाई क्लबको नयाँ प्रशिक्षकको रुपमा नियुक्त गरेको छ",Yes,['पाटन'],Translation not found.,['Patan']
7589,9892,9892,मैदान पनि ठिक थिएन,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7590,9894,9894,"<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: राष्ट्रिय लिगमा भोलि मनाङ र पुलिस भिड्दै 
 
https://www.hamrokhelkud.com/football/963 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Sun, 13 Sep 2015 15:08:28 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,['मनाङ'],Translation not found.,['Manang']
7591,9908,9908,"यस्तै टिम लिडरमा बटु कृष्ण थापा, टिम ब्यवस्थापनमा सन्तोष खतिवडा, टिम प्रशिक्षकमा नारायण कृष्ण महर्जन रहेका छन्",Yes,['नारायण'],Translation not found.,['Narayan']
7592,9923,9923,बासबारी स्थीत चौर फुटसलमा शनिबार भएको फाइनलमा सामाखुसि फुटसललाई ३–२ गोल अन्तरले हराउदै संखमुलले उपाधि हात पा¥यो,Yes,['बासबारी'],Translation not found.,['Basbari']
7593,9924,9924,एमए इभेन्ट्सको आयोजनामा पहिलोपटक भएको लिग फुटसल विजेता शंखमूल फुटसलले १० लाख रुपैयाँ हात पा¥यो,Yes,['शंखमूल'],Translation not found.,['Shankhamul']
7594,9925,9925,"<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: ग्लेसियर र पाटन फुटसल प्रतियोगिताको सेमिफाइनलमा 
 
https://www.hamrokhelkud.com/futsal/158 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Thu, 13 Aug 2015 14:51:48 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,['पाटन'],Translation not found.,['Patan']
7595,9926,9926,ग्लेसियर र पाटन ‘बी’ प्रथम क्रान्तिकारी कप अन्तरकलेज फुटसल प्रतियोगितामा बिहीबार सेमिफाइनलमा प्रवेश गरेका छन्,Yes,['पाटन'],Translation not found.,['Patan']
7596,9927,9927,पाटन ‘बी’ ले अस्कल ‘ए’ लाई ५–० गोलले हरायो,Yes,['पाटन'],Translation not found.,['Patan']
7597,9928,9928,"अखिल क्रान्तिकारी नेवा: राज्य समितिद्वारा आयोजित प्रतियोगितामा पब्लिक युथ क्याम्पस, पाटन ‘सी’, ओरियन्ट र क्यापिटल कलेज एन्ड रिसर्च सेन्टर (सीसीआरसी) क्वाटरफाइनलमा पुगे",Yes,['पाटन'],Translation not found.,['Patan']
7598,9929,9929,पाटन ‘सी’ ले लिटिल एन्जल्सलाई टाइब्रेकरमा ४–३ ले निराश पार्‍यो,Yes,['पाटन'],Translation not found.,['Patan']
7599,9930,9930,क्वाटरफाइनलमा सीसीआरसीको भेट पाटन ‘सी’ संग हुनेछ भने पब्लिकले ओरियन्ट विरुद्ध प्रतिस्पर्धा गर्नेछ,Yes,['पाटन'],Translation not found.,['Patan']
7600,9931,9931,"v=5.2.1 
 
 
पोखरा (हाम्रो खेलकुद) – फुटसल खेल विकासका लागि भन्दै सञ्जय लिगलको अध्यक्षतामा कास्की जिल्ला फुटसल संघ गठन गरिएको छ",Yes,['पोखरा'],Translation not found.,['Pokhara']
7601,9932,9932,नव गठित कार्य समितीको घोषणा कार्यक्रममा पश्चिमाञ्चल क्षेत्रिय खेलकुद विकास समितीका अध्यक्ष खगराज पौडेलले पोखरालाई खेलकुदको राजधानीको रुपमा स्थापित गर्न सवैको सहयोग आबश्यक रहेको बताए,Yes,['पोखरा'],Translation not found.,['Pokhara']
7602,9933,9933,उनले १३ औं दक्षिण एसियाली खेलकुद (साग) लाई मध्येनजर गर्दै पोखरा रंगशालामा पुर्वद्धार विकास लगाएतका कार्यहरु सुरु गरिने समेत जानकारी दिए,Yes,['पोखरा'],Translation not found.,['Pokhara']
7603,9934,9934,उनले पोखराको फुटबल स्टेडियम निर्माणका लागि अवबो एक दुई दिनमा नै डिपिआरका लागि सम्झौता हुने बताए,Yes,['पोखरा'],Translation not found.,['Pokhara']
7604,9935,9935,"<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: पाटन ‘सी’ लाई फुटसल उपाधि 
 
https://www.hamrokhelkud.com/futsal/176 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Fri, 14 Aug 2015 12:58:14 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,['पाटन'],Translation not found.,['Patan']
7605,9936,9936,पाटन संयुक्त क्यामपस ‘सी’ ले प्रथम क्रान्तिकारी कप अन्तरकलेज फुटसल प्रतियोगिताको उपाधि शुक्रबार जितेको छ,Yes,['पाटन'],Translation not found.,['Patan']
7606,9937,9937,शान्तिनगर फुटसलमा भएको फाइनलमा पाटन ‘सी’ ले आफ्नै ‘बी’ टिमलाई टाइब्रेकरमा ३–२ गोलले पराजित गर्‍यो,Yes,['पाटन'],Translation not found.,['Patan']
7607,9938,9938,"पेनाल्टी सुटआउटमा पाटन ‘सी’ का नगेन्द्र पुन, अशोक खड्का र आशिष केसीले गोल गरे",Yes,['पाटन'],Translation not found.,['Patan']
7608,9939,9939,पाटन ‘बी’ बाट मणि लामा र सुवास लामाले गोल गरे,Yes,['पाटन'],Translation not found.,['Patan']
7609,9940,9940,पाटन ‘बी’ का विकास लामा फाइनल खेलको ‘म्यान अफ द म्याच’ ठहरिए,Yes,['पाटन'],Translation not found.,['Patan']
7610,9941,9941,प्रतियोगितामा पाटन ‘बी’ का शेरबहादुर थापा उत्कृष्ट खेलाडी घोषित भए,Yes,['पाटन'],Translation not found.,['Patan']
7611,9942,9942,पाटन ‘सी’ का अनन्त श्रेष्ठ उत्कृष्ट गोलरक्षक चुनिए,Yes,['पाटन'],Translation not found.,['Patan']
7612,9943,9943,"विजेतालाई एनेकपा माओवादीका महासचिव कृष्णबहादुर महरा, पाटन संयुक्त क्याम्पसका प्रमुख माधव गौतम, आयोजकका संयोजक सुरेन्द्र बस्नेतलगायतले पुरस्कार वितरण गरे",Yes,['पाटन'],Translation not found.,['Patan']
7613,9944,9944,"मोफसलबाट सहभागिता जनाउने टोलीमा पोखराबाट दुई, बुटवल र चितवनबाट समान एक–एक टोली रहेका छन्",Yes,['पोखरा'],Translation not found.,['Pokhara']
7614,9945,9945,त्यसअघि सेमिफाइनलमा ढुकुले रेड डेभिललाई पेनाल्टीa सुटआउटमा २–१ र जोचेनले पोखराको तारा एफसीलाई १–० ले हराउँदै फाइनल भेट पक्का गरेका थिए,Yes,['पोखरा'],Translation not found.,['Pokhara']
7615,9946,9946,"पोखराका तारा एफसीका विनोद गुरुङ उत्कृष्ट खेलाडी, ढुकुका सुमिन कुवँर आले उत्कृष्ट गोलपिकर, जोचेनका राज शाही उत्कृष्ट रक्षक घोषित भए",Yes,['पोखरा'],Translation not found.,['Pokhara']
7616,9947,9947,ललितपुर भैसेपाटीस्थित आयोजक सेन्टरकै फुटसल मैदानमा प्रतियोगिता साउन २६ देखि २८ गते सम्म हुनेछ,Yes,"['मैदान', 'ललितपुर']",Translation not found.,"['Maidan (Field)', 'Lalitpur']"
7617,9949,9949,"<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: बागलुङमा पहिलो पटक फुटसल प्रतियोगिता हुने 
 
https://www.hamrokhelkud.com/futsal/26871 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Sun, 03 Sep 2017 14:43:05 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,['बागलुङ'],Translation not found.,['Baglung']
7618,9950,9950,"v=5.2.1 
 
 
बागलुङ – बागलुङमा पहिलो पटक फुटसल प्रतियोगिता हुने भएको छ",Yes,['बागलुङ'],Translation not found.,['Baglung']
7619,9951,9951,बागलुङमा संचालनरत रश आवर फुटसल प्रा.लिको आयोजनामा भदौ २७ गते रश आवर फुटसल कप आयोजना हुन लागेको हो,Yes,['बागलुङ'],Translation not found.,['Baglung']
7620,9952,9952,बागलुङमा संचालनमा आएको फुटसलको प्रचारप्रसार र खेलाडी उत्पादन गर्ने उद्देश्यले धौलागिरी अञ्चल स्तरिय प्रतियोगिता गर्न लागिएको रश आवरका प्रोपाईटर राजु केसीले जानकारी दिए,Yes,['बागलुङ'],Translation not found.,['Baglung']
7621,9953,9953,"v=5.2.1 
 
 
ललितपुर (हाम्रो खेलकुद)– सिटी ह्यान्डीक्राफ्टले दोस्रो ताम्राकार फुटसलमा प्रतियोगिताको उपाधि जितेको छ",Yes,['ललितपुर'],Translation not found.,['Lalitpur']
7622,9954,9954,"सानिध्य चित्रकार उत्कृष्ट गोलकिपर, लेससान राजकर्णिकारण उच्च गोलकर्ता र श्रेयस ताम्राकार प्रेसिडेन्ट्स च्वाइस प्लेयर बने",Yes,['ससा'],Translation not found.,['Sasa']
7623,9955,9955,ललितपुरका एसएसपी गणेशबहादुर ऐर र राष्ट्रिय फुटबल टोलीका गोलकिपर प्रशिक्षक उज्जल मानन्धरले विजेता टोलीलगायतलाई पुरस्कृत गरे,Yes,['ललितपुर'],Translation not found.,['Lalitpur']
7624,9956,9956,"v=5.2.1 
 
 
अर्जुन कार्की बागलुङ – बागलुङमा पहिलोपटक आयोजना गरिएको धौलागिरी अञ्चल स्तरिय रश आवर फुटसल प्रतियोगिताको उपाधि नयाँ जिवन पुर्नस्थापना केन्द्रले जितेको छ",Yes,['बागलुङ'],Translation not found.,['Baglung']
7625,9957,9957,बागलुङ स्पोर्टस् क्लबलाई आज भएको फाइनलमा ९–७ ले हराउँदै नयाँ जीवनले उपाधि जितेको हो,Yes,['बागलुङ'],Translation not found.,['Baglung']
7626,9958,9958,सुवास गुरुङको गोलबाट बागलुङ स्पोर्टस्ले अग्रता लिएपनि दास्रो हाफमा टोलीले अग्रता जोगाउन सकेन,Yes,['बागलुङ'],Translation not found.,['Baglung']
7627,9959,9959,बागलुङ स्पोर्टस्का लागि एक्लै ६ गोल गरे सुवास गुरुङ फाइनलको म्यान अफ दी म्याच घोषित भए,Yes,['बागलुङ'],Translation not found.,['Baglung']
7628,9960,9960,बागलुङ स्पोर्टस्ले २० हजार रुपैयाँ पायो,Yes,['बागलुङ'],Translation not found.,['Baglung']
7629,9961,9961,रश आवर फुटसल प्रा.लि. बागलुङले आयोजना गरेको प्रतियोगितामा बागलुङ स्पोर्टस्का सुवास सर्वोत्कृष्ट खेलाडी चुनिए,Yes,['बागलुङ'],Translation not found.,['Baglung']
7630,9962,9962,"विजेता र उपविजेता टोलीका खेलाडीलाई बागलुङ नगरपालिकाका उपमेयर सुरेन्द्र खड्का, जिल्ला फुटसल संघका संस्थापक अध्यक्ष राम शर्मा र जिल्ला भूसंरक्षण कार्यालयका शेर बहादुर श्रेष्ठले पुरस्कार वितरण गरे",Yes,['बागलुङ'],Translation not found.,['Baglung']
7631,9963,9963,"<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: पोखरामा सेभेन ए साइड फुटबल हुने 
 
https://www.hamrokhelkud.com/futsal/27703 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Wed, 20 Sep 2017 17:52:25 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,['पोखरा'],Translation not found.,['Pokhara']
7632,9964,9964,"v=5.2.1 
 
 
पोखरा (हाम्रो खेलकुद) – पोखरामा सर्वाधिक पुरस्कार राशीको ‘पाचौँ सिम्पानी सेभेन ए साईड फुटबल प्रतियोगिता’ यहि महिना आयोजना हुने भएको छ",Yes,['पोखरा'],Translation not found.,['Pokhara']
7633,9965,9965,पोखरा रंगशालामा हुने प्रतियोगिताको विजेता टोलीले उपाधिसहित २ लाख र दोस्रो हुने टोलीले १ लाख रुपैयाँ प्राप्त गर्नेछ,Yes,['पोखरा'],Translation not found.,['Pokhara']
7634,9978,9978,"यस्तै नागरिक दैनिक, नयाँ पत्रिका, गोरखापत्र, अन्नपूर्ण पोष्ट, मार्स, वेलकम, भिचित्र, एएनएस, भेग, अभानी, प्रिज्मार्क, मिडिया बास्केट, कारोबार, एडि रिलिज, मिडिया हब रहेका छन्",Yes,['गोरखा'],Translation not found.,['Gorkha']
7635,9979,9979,"कार्यक्रममा मनाङ मर्स्याङदी क्लबका खेलाडीहरु विशाल श्रेष्ठ, सुजल श्रेष्ठ र विशाल राई लगायत पनि उपस्थित थिए",Yes,['मनाङ'],Translation not found.,['Manang']
7636,9980,9980,यूरोपियन ब्राण्ड एम जी कार मुख्य प्रायोजक र पाठक सिमेण्ट सह–प्रायोजक रहेको प्रतियोगिता तिलोत्तमा ५ मणिग्राम स्थित नयाँ एवम् आधुनिक यूनिक फुटसल मैदानमा सम्पन्न भएको हो,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7637,9981,9981,हालै निर्माण सम्पन्न सो मैदानको शनिबार नै समुद्घाटन गरिएको हो,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7638,9982,9982,"बुटवल ,भैरहवा र तिलोत्तमा फुटसलप्रेमीहरुलाई लक्षित गरी करिब एक करोडमा यूनिक फुटसलको स्थापना गरेको प्रोपराइटर रमेश डुम्रेले बताए",Yes,['डुम्रे'],Translation not found.,['Dumre']
7639,9983,9983,सेन्टरका प्रबन्ध निर्देशक केशव थापाका अनुसार प्रतियोगिता साउन १० देखि फुटसल मैदान भैंसेपाटीमा हुने छ,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
7640,9984,9984,"विजेतालाई सांसद् ध्यानगोविन्द रन्जित, होलीभिजनका संस्थकपक प्रिन्सिपल नारायण शर्मा गजुरेल, निर्देशक पदमदास सिंह र प्रिन्सिपल नन्दलाल सुवेदीले एक कार्यक्रमबीच पुरस्कृत गरे",Yes,['नारायण'],Translation not found.,['Narayan']
7641,9988,9988,"भक्तपुर, कौसलटारको इम्पेरियल फुटसलमा भएको खेल",Yes,['भक्तपुर'],Translation not found.,['Bhaktapur']
7642,9989,9989,भक्तपुरको कौसलटारमा अवस्थित इम्पेरियल फुटसलमा भएको अर्को खेलमा ह्वाइट हर्स फुटसलले अवे खेलमा इम्पेरियल फुटसललाई ९–१ ले हरायो,Yes,['भक्तपुर'],Translation not found.,['Bhaktapur']
7643,9994,9994,ललितपुरको हरिसिद्धिले होममा ताहाचल फुटसलसँग ३–३ को बराबरी खेल्यो,Yes,['ललितपुर'],Translation not found.,['Lalitpur']
7644,9995,9995,"कार्यक्रममा नयाा जुनियर एवं सिनियर सदस्य परिचय पत्र, आजिवन सदस्य प्रमाण पत्र एवं सहारा क्लब पोखराको प्रगति र उन्नतिमा महत्वपुर्ण योगदन पुर्‍याउनु भएका सल्लाहकार प्रकाश शेरचनलाई मानार्थ सदस्यताको प्रमाण समेत वितरण गरिएको महासचिव केशब बहादुर थापाले गरेका थिए",Yes,['पोखरा'],Translation not found.,['Pokhara']
